Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z,Quat_q0,Quat_q1,Quat_q2,Quat_q3,Roll,Pitch,Yaw,Time,Acc_X_global,Acc_Y_global,Acc_Z_global,Gyr_X_global,Gyr_Y_global,Gyr_Z_global,Acc_Global_Mag,Acc_Local_Mag,Gyr_Global_Mag
9.497764,-0.174188,2.238783,-0.000856,0.019277,0.008993,0.39766,-0.540009,-0.303669,-0.676788,-4.537891,-76.521463,-115.546173,14.75,3.2795705560832236,1.574376418882999,-9.008166234036493,-0.020527492170931638,0.02370243600648696,-0.0015281678460912474,3.63789006714921,2.2455491044359284,0.03139297221409748
9.507326,-0.164887,2.221062,-0.008456,0.022708,0.010481,0.397702,-0.53995,-0.303626,-0.67683,-4.542106,-76.510678,-115.541298,14.76,3.2876892228238224,1.581703899293714,-9.017180138065768,-0.021265758171247137,0.025169467691583004,-0.0008472485810731729,3.648381511151602,2.22717402342363,0.032961377468694104
9.476847,-0.204293,2.248448,-0.014383,0.021633,0.014226,0.397734,-0.539912,-0.303551,-0.676874,-4.558009,-76.500283,-115.528678,14.77,3.297532465614439,1.5896404956675818,-9.02649242603422,-0.022277735674591778,0.02668335529143545,-0.000607691544394316,3.660693550032222,2.2577099101862044,0.034765906365419035
9.506104,-0.161172,2.258983,-0.016591,0.021397,0.017146,0.397735,-0.539905,-0.303431,-0.676933,-4.584836,-76.490173,-115.512369,14.780000000000001,3.3088071030802406,1.5980259360725306,-9.035660778078315,-0.023536682708471982,0.028199542652411976,-0.0008177685885513873,3.6744919836291303,2.264725283091307,0.0367404189441126
9.525471,-0.135598,2.255593,-0.018955,0.025198,0.017912,0.397773,-0.53987,-0.303324,-0.676987,-4.611379,-76.47757,-115.491498,14.790000000000001,3.321164506235169,1.6066818375569094,-9.04423755538602,-0.024997624458500557,0.029668633901063887,-0.0014612832663080063,3.689384800290089,2.259665152019874,0.038823245805934034
9.504957,-0.165271,2.263508,-0.015575,0.02461,0.016606,0.397815,-0.53983,-0.303233,-0.677035,-4.633996,-76.465432,-115.472665,14.8,3.33421741284312,1.6154190224814702,-9.051793488724202,-0.026599699661746024,0.031038141058721457,-0.002499047801992122,3.704940535865759,2.2695336458191138,0.04095308855743147
9.533586,-0.184113,2.392486,-0.003267,0.015725,0.017581,0.39788,-0.539796,-0.303199,-0.67704,-4.652516,-76.458251,-115.450799,14.81,3.347558758078388,1.6240452136799002,-9.057941099610979,-0.02826956089070012,0.032254671359063604,-0.003871461302171865,3.7207086011758443,2.3995597214832975,0.04306413949039751
9.563693,-0.244387,2.317962,0.009233,0.011229,0.014892,0.397942,-0.539762,-0.303203,-0.677028,-4.661132,-76.454021,-115.435615,14.82,3.360781459496826,1.6323727366492087,-9.062356222016236,-0.0299256115107969,0.03326646306452841,-0.005502025616198152,3.7362404593191325,2.330809481534902,0.04508294660955597
9.513489,-0.186173,2.324238,0.019596,0.010625,0.001327,0.398005,-0.539674,-0.3033,-0.677017,-4.628997,-76.450505,-115.452379,14.83,3.373498050183792,1.6402259041085414,-9.064796119817666,-0.03148280040683358,0.034026135142403297,-0.007301589844436332,3.7511105170472554,2.331682368285397,0.04692821974507438
9.493217,-0.213742,2.331142,-0.003527,0.017352,0.001307,0.397997,-0.539624,-0.303287,-0.677069,-4.611032,-76.443433,-115.471913,14.84,3.3853590779746225,1.6474478197341993,-9.06511295585387,-0.03285765613234914,0.034493482862594856,-0.009173081812259351,3.7649356442802784,2.3409204742425573,0.048513620318815925
9.503059,-0.211118,2.279589,-0.032242,0.024435,0.00551,0.397955,-0.539599,-0.30317,-0.677165,-4.61589,-76.431835,-115.481175,14.85,3.396069283557622,1.6539064019527874,-9.063261728497118,-0.03397322677884893,0.034638130195931205,-0.011016469504696815,3.7773923499080677,2.289344189685116,0.04975281702160486
9.533298,-0.155002,2.146639,-0.042486,0.024228,0.027214,0.397956,-0.539633,-0.302955,-0.677233,-4.67999,-76.419517,-115.436457,14.86,3.4054007317754897,1.6594994832407715,-9.059302209069232,-0.03476360046474914,0.034441841612144926,-0.012733699688852483,3.788230811190552,2.1522278263058023,0.05056575401073998
9.433682,-0.103635,2.06616,-0.031389,0.020462,0.03456,0.398009,-0.539665,-0.30277,-0.67726,-4.753704,-76.408824,-115.374379,14.870000000000001,3.4132022809626594,1.6641588742747409,-9.053394844294434,-0.0351777131514008,0.03390030123675421,-0.014233382308056356,3.7972851577931404,2.068757443207154,0.050885077364903435
9.332644,-0.224328,2.196855,-0.013294,0.015606,0.027651,0.398066,-0.539676,-0.302661,-0.677266,-4.803661,-76.401428,-115.328844,14.88,3.4194050052084592,1.667853288080119,-9.045790993312972,-0.03518220438739153,0.03302418801762438,-0.015435020240968288,3.8044796201588893,2.208278728469076,0.05066186287157923
9.361545,-0.250823,2.291075,-0.008198,0.005135,0.018626,0.398104,-0.539689,-0.302629,-0.677248,-4.829394,-76.400227,-115.302458,14.89,3.4240234017804334,1.670589995905511,-9.036818219271291,-0.03476315462074178,0.03183941401702637,-0.01627261517649468,3.809830336164542,2.3047639430002373,0.049870063252571685
9.490351,-0.263154,2.382326,-0.017331,-0.003677,0.017843,0.398103,-0.539749,-0.302585,-0.677221,-4.860488,-76.404087,-115.275881,14.9,3.427152397765427,1.6724150417720125,-9.026861631381097,-0.033926623363828956,0.030386450282653472,-0.01669750570194442,3.8134427528749657,2.3968160542669934,0.04850936847988997
9.541137,-0.26162,2.258483,-0.015269,0.000597,0.012774,0.398096,-0.539782,-0.302553,-0.677212,-4.877372,-76.405755,-115.262767,14.91,3.4289603145193244,1.673411797422574,-9.01634246022289,-0.03269799579949929,0.028718737695811552,-0.01668031492833056,3.815504669411572,2.2735853812181763,0.046606412973465225
9.481296,-0.263419,2.257983,-0.00687,-0.000805,0.020397,0.398139,-0.539814,-0.302535,-0.67717,-4.908091,-76.407899,-115.229895,14.92,3.4296780797512225,1.6736976283315859,-9.005695138548353,-0.031120225738166248,0.026900259678540258,-0.01621191020530998,3.8162750794208753,2.2732964606161685,0.04421445977587375
9.431494,-0.206517,2.262874,-0.001118,-0.006274,0.01633,0.398171,-0.539848,-0.302555,-0.677114,-4.926672,-76.413313,-115.206694,14.93,3.4295851327493017,1.673418501867739,-8.995344158278085,-0.029251127288999392,0.025002426869807814,-0.015303315339060588,3.816069137891544,2.2722781544443453,0.041411849239366985
9.421743,-0.225142,2.248067,0.005649,-0.00746,0.013718,0.398216,-0.539867,-0.302611,-0.677048,-4.935739,-76.419572,-115.188596,14.94,3.4289926721910278,1.6727415195673438,-8.985681907850896,-0.0271599129484927,0.0231004790878017,-0.013984569568008006,3.8152398269603225,2.2593127620258775,0.0382996239075284
9.451441,-0.215865,2.298215,0.000426,-0.009967,0.010446,0.398227,-0.539902,-0.30266,-0.676992,-4.940314,-76.427382,-115.178896,14.950000000000001,3.4282251341386205,1.6718455815321906,-8.977048595922428,-0.024923202945528012,0.021269640596766767,-0.012302593900640924,3.814157209506246,2.308330540553064,0.03499882102105287
9.471076,-0.216819,2.367829,8.7e-05,-0.011395,0.009961,0.398221,-0.539952,-0.302698,-0.676939,-4.947144,-76.436319,-115.169646,14.96,3.4276010087236597,1.6709106470231292,-8.969715256113679,-0.022620742685497183,0.019581270789273002,-0.010318196365835808,3.8131864713568233,2.3777351938350915,0.0316478963220347
9.491721,-0.155584,2.318796,0.005821,-0.014719,0.009884,0.398238,-0.539991,-0.302776,-0.676863,-4.948289,-76.446868,-115.160295,14.97,3.427414243684355,1.6701062872443158,-8.963870696816528,-0.02033106527447646,0.01809923816053061,-0.00810241403480165,3.812666181099965,2.324009739797146,0.028400418137379257
9.482065,-0.21482,2.311662,0.004665,-0.016037,0.004281,0.398221,-0.540034,-0.302859,-0.676801,-4.938314,-76.458546,-115.164874,14.98,3.427917495493264,1.669580391870927,-8.959613090696,-0.018127326879095854,0.016876716649781548,-0.005732442567357282,3.8128882806645006,2.3216220266537793,0.025422125057647217
9.482482,-0.174013,2.30189,8.6e-05,-0.011394,0.009963,0.398228,-0.540073,-0.30291,-0.676743,-4.94226,-76.467195,-115.156021,14.99,3.4293083632530834,1.6694489678960251,-8.956946678062286,-0.01607352574337506,0.015953565413727198,-0.0032874360655212793,3.814081240179166,2.308457947693438,0.022884093058670764
9.44289,-0.188706,2.303073,-0.001617,-0.017459,0.009534,0.398226,-0.540132,-0.302976,-0.676668,-4.947058,-76.479312,-115.146107,15.0,3.4317194972569953,1.6697879516378382,-8.955783791310678,-0.01422129201179699,0.015354410299291972,-0.0008444661100368989,3.816397582968616,2.310791032907346,0.020945552872502677
9.473262,-0.193421,2.284767,-0.005354,-0.016145,0.014348,0.398225,-0.540205,-0.303007,-0.676596,-4.965539,-76.490454,-115.125513,15.01,3.4352131503417183,1.670627843577732,-8.955952111934378,-0.01260740555701822,0.015087501261457933,0.0015250925414000813,3.8199066454584796,2.292939582180481,0.019720681439885965
9.503057,-0.225942,2.342671,-0.006527,-0.015316,0.012737,0.398222,-0.540272,-0.303041,-0.676529,-4.98002,-76.501183,-115.10883,15.02,3.439780376775928,1.6719517755831697,-8.957206768590444,-0.01125216302783434,0.015144377567282293,0.003758528659181072,3.8245930215290174,2.3535414170150055,0.019237720301201248
9.573225,-0.217006,2.322218,-0.004476,-0.008897,0.011656,0.398225,-0.540314,-0.303068,-0.676481,-4.990144,-76.50832,-115.096313,15.030000000000001,3.4453447189922195,1.6736973414507987,-8.959246593308302,-0.010158673719235654,0.015500333997510224,0.0058039588575386205,3.830360691040342,2.3323353197085535,0.019420219983003834
9.613507,-0.211415,2.285006,-0.002619,-0.007944,0.012242,0.398229,-0.540356,-0.30309,-0.676436,-5.00146,-76.514994,-115.083076,15.040000000000001,3.4517698921801516,1.6757621865071146,-8.961733590475406,-0.009313117447764476,0.01611564777986891,0.007621612819085067,3.837042388909521,2.2947655048525113,0.020113111194558903
9.533564,-0.233225,2.323518,-0.007326,-0.001409,0.011783,0.398237,-0.540379,-0.303092,-0.676412,-5.011981,-76.51785,-115.071832,15.05,3.4588707116231396,1.6780129949827074,-8.964314459516451,-0.008685947894689324,0.01693749808728787,0.009184243918516998,3.8444133767136957,2.3351937386326216,0.021134684020371695
9.513853,-0.227678,2.286692,-0.005475,0.000618,0.014365,0.398248,-0.540404,-0.303077,-0.676392,-5.028292,-76.519627,-115.055976,15.06,3.466426331173107,1.6802971773531812,-8.966642870695093,-0.00823397429237898,0.01790248708571175,0.01047674480154444,3.852208472249563,2.297998601946485,0.02231724799652328
9.514227,-0.242858,2.21897,-0.000915,-0.00188,0.012672,0.398275,-0.540417,-0.303099,-0.676355,-5.037366,-76.522705,-115.042443,15.07,3.474194783915486,1.6824562847849682,-8.968401145319579,-0.00790320618825633,0.018939652616150948,0.011495107943921262,3.860141000895953,2.232220389895227,0.023522512959226277
9.504207,-0.21291,2.230306,0.001138,0.004538,0.011591,0.398325,-0.540398,-0.303127,-0.676329,-5.041403,-76.522166,-115.03101,15.08,3.4819278317578775,1.6843399958101686,-8.969320044618941,-0.007632303908966149,0.019973846560235823,0.012244910835502219,3.867922264867265,2.240445384680466,0.024640301352460443
9.494401,-0.238226,2.182544,0.0028,2.6e-05,0.013845,0.39837,-0.540399,-0.303155,-0.676289,-5.050744,-76.524098,-115.015012,15.09,3.489385218769219,1.6858194490985738,-8.969195513526556,-0.007356444239112034,0.02092933919131733,0.012739521331931002,3.875280173087377,2.195506761322315,0.025582218719163146
9.463507,-0.208644,2.334914,-0.018805,0.007397,0.015938,0.398375,-0.540422,-0.30309,-0.676297,-5.076307,-76.521824,-114.994948,15.1,3.496347555911104,1.6867987388726298,-8.967901429845837,-0.007011388485809041,0.02173349843473014,0.012998211619254615,3.881975813575845,2.344217504015359,0.02627656804094246
9.413734,-0.207191,2.282031,-0.023864,0.014654,0.018987,0.398387,-0.540435,-0.302985,-0.676328,-5.110066,-76.515142,-114.969551,15.11,3.5026272163847807,1.687223537441576,-8.965397648389638,-0.006537529085818997,0.022320384604394637,0.013044342866779282,3.887816955857909,2.2914173769616917,0.026666340886258133
9.443994,-0.185827,2.190301,-0.026629,0.009675,0.027083,0.398422,-0.540479,-0.302865,-0.676325,-5.166879,-76.510977,-114.920432,15.120000000000001,3.508076773906141,1.68708604749718,-8.96173288602996,-0.005883691152407771,0.022634097037319213,0.0129037429877438,3.892667720635731,2.198169726051653,0.02671004966984246
9.44362,-0.22994,2.199273,-0.012601,0.002531,0.020493,0.398451,-0.540512,-0.302818,-0.676303,-5.200324,-76.511125,-114.888721,15.13,3.5125946649886473,1.6864257987891609,-8.957042259257644,-0.0050104767991986385,0.022631710892887485,0.01260335462377693,3.8964539334282353,2.211260756249475,0.026384536445941763
9.532803,-0.263396,2.258898,0.008308,-0.005558,0.02142,0.398497,-0.540549,-0.302829,-0.67624,-5.227431,-76.51613,-114.856431,15.14,3.516127903223245,1.6853261705464186,-8.951539556896408,-0.0038929628176289925,0.022285652386751183,0.01217018761891566,3.899163978720791,2.2742026354790816,0.025688887256597133
9.621713,-0.282488,2.385726,0.007505,-0.007592,0.012308,0.398538,-0.540564,-0.302892,-0.676176,-5.232101,-76.522476,-114.842465,15.15,3.5186718225080558,1.6839069136682459,-8.945504603555701,-0.002522595890414794,0.02158538061567551,0.011630576116806885,3.9008452787071524,2.402392144763215,0.02464878185953124
9.591956,-0.238617,2.393783,-0.004445,0.002755,0.011832,0.398533,-0.540583,-0.302872,-0.676173,-5.242193,-76.523233,-114.834775,15.16,3.520266978524964,1.6823133231964644,-8.93926634150125,-0.0009081720609233049,0.020538273964019346,0.011009716994063872,3.901596816368602,2.4056465084833225,0.023320792057791164
9.56212,-0.250028,2.343634,-0.012323,0.014286,0.009022,0.398542,-0.540559,-0.302833,-0.676204,-5.245633,-76.517268,-114.833758,15.17,3.5209934940910688,1.6807030260867044,-8.933182527533202,0.0009241648396023168,0.019169656593721857,0.010331450894840019,3.9015583870203248,2.3569332461357493,0.021796070567064875
9.552425,-0.240991,2.254759,-0.016062,0.015604,0.01384,0.398571,-0.540537,-0.302779,-0.676229,-5.261,-76.510191,-114.820313,15.18,3.5209632956956174,1.679231568889077,-8.927617200628472,0.002931921234368804,0.017521941854319215,0.009618234799914046,3.900897485398638,2.2676011135475305,0.020202105066971704
9.502352,-0.23207,2.236291,-0.019928,0.018815,0.012514,0.398578,-0.540518,-0.302696,-0.676278,-5.276092,-76.501458,-114.811793,15.19,3.5203108512212653,1.6780381018881805,-8.922917307260674,0.005058213634994269,0.01565291109604793,0.00889124302628391,3.8997949126351092,2.248300229413545,0.018699020121665855
9.43222,-0.202371,2.248721,-0.017582,0.016081,0.013741,0.398589,-0.540507,-0.302621,-0.676313,-5.293715,-76.494315,-114.799585,15.200000000000001,3.5191831621873324,1.6772324592536036,-8.919390040175921,0.007234604546544749,0.013633186804321872,0.008170523471127808,3.898430306084325,2.2578087070170496,0.01746312512635331
9.431614,-0.197162,2.284049,-0.007795,0.016076,0.015321,0.398634,-0.540477,-0.302577,-0.67633,-5.309095,-76.486996,-114.783618,15.21,3.5177298505906034,1.676884826174342,-8.917282507848324,0.009384675637189768,0.01154299865320276,0.007475132702900615,3.896968824867597,2.292542843360839,0.016649040922800274
9.481354,-0.222716,2.237745,-0.001353,0.011306,0.008223,0.398683,-0.540433,-0.302596,-0.676328,-5.305736,-76.482838,-114.780345,15.22,3.5160941709742257,1.6770189594426412,-8.916765264751286,0.01142814569189676,0.009468380762321637,0.006823181618146107,3.8955501292486288,2.24880081414095,0.016334275484689482
9.530304,-0.220557,2.326452,-0.005768,0.008697,0.010069,0.398704,-0.540416,-0.302588,-0.676333,-5.309106,-76.480005,-114.775537,15.23,3.514405652011166,1.677609594869848,-8.917920977127588,0.013285292122751414,0.007496977218771287,0.006231743566863251,3.8942805548249093,2.3368834584876073,0.016478418676825698
9.610095,-0.2493,2.263348,-0.01245,0.016185,0.002882,0.39871,-0.540369,-0.302574,-0.676373,-5.297638,-76.47328,-114.787334,15.24,3.512774840480228,1.6785842645438214,-8.920739088207139,0.014881399367521808,0.005713667327858347,0.0057166053244938845,3.8932290214017735,2.2770363763242782,0.016934627775807364
9.549907,-0.201513,2.29004,-0.018538,0.020238,0.006473,0.398702,-0.540333,-0.302509,-0.676435,-5.29726,-76.464053,-114.793906,15.25,3.511290327346751,1.679829311970349,-8.925116829057746,0.01615094355875455,0.004196246772264959,0.005291871461662453,3.892426785473765,2.2988890122772347,0.017506152300793477
9.510205,-0.188374,2.218407,-0.021226,0.021548,0.004761,0.398682,-0.540297,-0.302436,-0.676509,-5.294523,-76.454238,-114.804808,15.26,3.5100179414692176,1.6811994922730924,-8.930866371219679,0.01704123523988585,0.0030114104771875295,0.004969458143559701,3.8918707175669525,2.226390437799489,0.018004660668944416
9.479451,-0.178872,2.270937,-0.016333,0.021544,0.005554,0.398679,-0.540251,-0.302378,-0.676573,-5.290432,-76.444315,-114.8139,15.27,3.5090017588789495,1.6825302262562614,-8.937727416670814,0.017515280360385983,0.00221127392559809,0.0047585295933912745,3.8915294301959875,2.2779705990975825,0.018284375361716173
9.488342,-0.245313,2.30387,-0.015976,0.020828,0.002046,0.398674,-0.540196,-0.302341,-0.676636,-5.277641,-76.434898,-114.830022,15.280000000000001,3.5082664304295177,1.6836513707366483,-8.94538413347846,0.01755367910263829,0.0018306414909274298,0.004664939273732293,3.8913513443355465,2.3168934901865903,0.018254987174312537
9.467997,-0.232048,2.302925,-0.01261,0.022372,0.004736,0.39868,-0.540139,-0.302297,-0.676699,-5.269329,-76.424545,-114.841262,15.290000000000001,3.5078202834658283,1.6844012832455775,-8.953485100268855,0.01715545421273764,0.0018851857639358832,0.00469074020126359,3.8912736763293365,2.3145863193946776,0.01788481417979048
9.467766,-0.239662,2.271037,-0.015159,0.019641,0.00517,0.398689,-0.540089,-0.30226,-0.67675,-5.263102,-76.415699,-114.849474,15.3,3.5076586858943544,1.684639992185809,-8.961664811929584,0.016337777193644706,0.0023706455776107277,0.0048338264460420265,3.8912313423904665,2.283647724499775,0.017201999947514174
9.446966,-0.261063,2.311886,-0.014314,0.015239,0.002298,0.398671,-0.540055,-0.302231,-0.6768,-5.251588,-76.409542,-114.865014,15.31,3.507767247886021,1.684260419469509,-8.96956529488185,0.015134635433343565,0.003263087725142136,0.005087761054420383,3.8911648931821787,2.3265791985154944,0.016296939705020344
9.426793,-0.247822,2.310221,-0.015355,0.013102,0.004832,0.398645,-0.540044,-0.302183,-0.676846,-5.250024,-76.40475,-114.873195,15.32,3.5081245565779464,1.6831968209341195,-8.976856454367432,0.01359455157158559,0.00452021300714187,0.0054418336025561075,3.8910267851131453,2.323475158577126,0.01532506805924018
9.387451,-0.234227,2.237454,-0.01519,0.005847,0.000982,0.398606,-0.540042,-0.302173,-0.676875,-5.237956,-76.404021,-114.889822,15.33,3.5087042775546533,1.681429884515431,-8.983253911011259,0.011777525017746695,0.006083625323623523,0.005881372904172032,3.890785545859846,2.249680575025041,0.014502108117781073
9.367789,-0.227661,2.201034,-0.014713,0.003232,0.003616,0.398567,-0.540056,-0.302157,-0.676894,-5.233254,-76.404703,-114.899807,15.34,3.509476598328332,1.6789882275394223,-8.98853327264352,0.009751412039027182,0.00788192651472202,0.0063883181015404,3.8904276708904604,2.212776581599914,0.014072150173474948
9.406655,-0.235779,2.308293,-0.01442,-0.006994,0.003909,0.39852,-0.5401,-0.302167,-0.676882,-5.230424,-76.411146,-114.906475,15.35,3.510409114424268,1.6759463324801038,-8.992540026853154,0.007587993110008596,0.00983445244145353,0.006942027064372264,3.889957359661733,2.32030349538374,0.014229751720364845
9.436341,-0.226455,2.358458,-0.012415,-0.011158,0.004645,0.398476,-0.540157,-0.302189,-0.676853,-5.230011,-76.420007,-114.909611,15.36,3.5114673474484155,1.6724192283470374,-8.99519452395988,0.00535899251924788,0.01185542970936987,0.007520278063054311,3.8893944268409335,2.369304962386438,0.01502746141438468
9.496139,-0.22088,2.391684,-0.01987,-0.012811,0.006284,0.398414,-0.540235,-0.302186,-0.676828,-5.237166,-76.429646,-114.909218,15.370000000000001,3.5126151209971295,1.668554442287039,-8.996491837955372,0.003132314479716491,0.013858309324242507,0.00810040214384574,3.8887708745995164,2.4018618466214914,0.01635483556072176
9.536236,-0.201592,2.421445,-0.019238,-0.02161,0.007064,0.398338,-0.540347,-0.302196,-0.676779,-5.24885,-76.444415,-114.904788,15.38,3.513815001443317,1.664521903270029,-8.99649663015455,0.0009687420199197488,0.015760024877086214,0.008660471614708848,3.8881266737123905,2.4298220557252743,0.0180089037372271
9.517027,-0.195677,2.38311,-0.021058,-0.009835,0.008674,0.398286,-0.540421,-0.302176,-0.676759,-5.261712,-76.452231,-114.899225,15.39,3.51502895043707,1.6605025802492448,-8.995333481728604,-0.0010806893908624356,0.017484929555481126,0.009180465511864902,3.8875052850671636,2.391130017466428,0.01977805850264886
9.537587,-0.223983,2.317398,-0.014405,-0.009132,-8.6e-05,0.398235,-0.540464,-0.302209,-0.67674,-5.251767,-76.460248,-114.91139,15.4,3.516219260355025,1.6566766930870886,-8.99317349101557,-0.002976480432078352,0.01896818864639238,0.00964333586930232,3.886949388956539,2.3281971296891935,0.02148593826147341
9.537781,-0.224309,2.316568,-0.009169,-0.007714,0.001195,0.398193,-0.540496,-0.302246,-0.676723,-5.239633,-76.467245,-114.924532,15.41,3.517349777738145,1.6532123549947813,-8.990218229426258,-0.004691516720842634,0.020158441551799387,0.010035908304606584,3.886497208240599,2.3274023773522705,0.023002011878045136
9.518144,-0.210594,2.31281,-0.007642,-0.009261,-0.000704,0.398151,-0.540524,-0.302302,-0.6767,-5.221926,-76.475191,-114.941428,15.42,3.5183873746580563,1.650255485838904,-8.98668238807373,-0.006210945939330725,0.02101959778983277,0.010349565269860696,3.8861797290777234,2.322378076226177,0.02423866419551082
9.518579,-0.21751,2.278166,-0.010338,-0.006879,-0.000416,0.398101,-0.540553,-0.302337,-0.676691,-5.206429,-76.481794,-114.958716,15.43,3.519303600289287,1.6479217583589432,-8.982776591241516,-0.0075311269317022145,0.021531691698095733,0.01058067771031452,3.88601903658255,2.288525928115301,0.025145225412646466
9.478743,-0.231516,2.280011,-0.015251,-0.004731,0.002793,0.398033,-0.540601,-0.302325,-0.676698,-5.202741,-76.487197,-114.970421,15.44,3.5200764230889536,1.6462911843214054,-8.978691868358593,-0.008657770216530062,0.021690785891056153,0.010730767639015015,3.886027880491994,2.291735110866219,0.025702072908938833
9.499925,-0.231542,2.138856,-0.011182,-0.002479,0.002462,0.397997,-0.540621,-0.302341,-0.676696,-5.193591,-76.491139,-114.981679,15.450000000000001,3.520691948118443,1.64540570972081,-8.974587141075043,-0.009603458915092015,0.021507978316969923,0.010806397675299248,3.886210460477904,2.1513522925127817,0.02591520374478699
9.350224,-0.2213,2.187639,-0.01346,-0.013296,0.007179,0.397963,-0.540685,-0.302365,-0.676654,-5.198778,-76.500868,-114.978035,15.46,3.521145961984335,1.6452698861411508,-8.97058079528384,-0.01038479470795187,0.02100762639214151,0.010818793232933272,3.8865642775903635,2.1988037848614415,0.02581105605695103
9.547955,-0.183493,2.46118,-0.019944,-0.022321,0.010087,0.397899,-0.540801,-0.302371,-0.676596,-5.217068,-76.515736,-114.966236,15.47,3.5214451248550667,1.6458543583475114,-8.96674699272991,-0.011019447752430378,0.02022494954902781,0.010783210382679077,3.887082753975919,2.468010671259142,0.02543136722998551
9.678548,-0.236836,2.347371,-0.011124,-0.014965,0.010402,0.397844,-0.540892,-0.302365,-0.676559,-5.231722,-76.526623,-114.958079,15.48,3.5216076044378086,1.647101603530746,-8.963116877695688,-0.01152339712885244,0.019203205496615788,0.010718070297445405,3.887758198755133,2.359288431399815,0.024827984485968266
9.640095,-0.237062,2.204663,-0.005878,-0.014618,0.00968,0.397829,-0.540953,-0.302404,-0.676501,-5.239354,-76.537116,-114.948953,15.49,3.5216629420991397,1.6489331222136983,-8.95968431089309,-0.011908626885293849,0.017990653777026345,0.010643892005394088,3.8885846164495104,2.2173717179158303,0.024057669351798566
9.411753,-0.184456,2.173332,0.006632,-0.020226,0.004967,0.397827,-0.541002,-0.302511,-0.676415,-5.231181,-76.551211,-114.948175,15.5,3.5216509698511826,1.6512571567003766,-8.95641528403232,-0.012181493030036718,0.016637522055427362,0.01058206957624584,3.8895598402657323,2.181145570144276,0.02317705997537593
9.431038,-0.219779,2.284362,-0.005978,-0.015918,-0.002459,0.397768,-0.54105,-0.302585,-0.676378,-5.210182,-76.563079,-114.968547,15.51,3.5216196710488714,1.6539760283298923,-8.95325980443742,-0.01234190349853812,0.015193176249946892,0.010553556251213188,3.8906865473600267,2.29491014113516,0.022238092006210845
9.531152,-0.206612,2.280901,-0.018817,-0.013872,-0.002232,0.397694,-0.541108,-0.302624,-0.676359,-5.195164,-76.573613,-114.987597,15.52,3.5216219983870327,1.6569923373242719,-8.950164843411006,-0.012383364624532935,0.013703666542936867,0.010577532769672954,3.8919718788134676,2.2902397015039715,0.021284322766713677
9.621496,-0.16988,2.255304,-0.033551,-0.00743,0.00741,0.397606,-0.541197,-0.302561,-0.676367,-5.211664,-76.580123,-114.985656,15.530000000000001,3.521711809979215,1.6602135184534939,-8.94708693052093,-0.012293855284667003,0.012209780148269962,0.010670145782871192,3.8934256124141897,2.261693026654148,0.020348700697025986
9.502837,-0.14988,2.144338,-0.02953,0.002301,0.021078,0.39761,-0.541258,-0.30247,-0.676357,-5.257122,-76.580451,-114.948544,15.540000000000001,3.521939221550338,1.6635545313605191,-8.944003119162986,-0.012057405808379345,0.01074568204570155,0.010843401710745458,3.8950570675029548,2.1495696017212373,0.01945327936662223
9.493032,-0.176337,2.09613,-0.02939,-0.00281,0.021221,0.397588,-0.541344,-0.302374,-0.676344,-5.303284,-76.583596,-114.913658,15.55,3.5223457668097438,1.666938733695717,-8.940919293905056,-0.011656193554927724,0.009338171352273645,0.011104292049625712,3.8968711093462667,2.1035341010948696,0.01861111480588263
9.481881,-0.258807,2.199336,-0.023654,-0.007219,0.019127,0.397563,-0.541434,-0.302307,-0.676316,-5.343534,-76.589482,-114.8824,15.56,3.5229597936914887,1.6702972071015443,-8.937875093297597,-0.011072927849245906,0.008006529466873668,0.01145421164966227,3.89886374063239,2.2145112111129626,0.01783012085695946
9.461893,-0.240439,2.22997,-0.021243,0.000623,0.018557,0.397559,-0.541488,-0.30224,-0.676305,-5.377923,-76.5908,-114.854819,15.57,3.523792502766465,1.673566963451566,-8.934945058734474,-0.010293286028237592,0.00676289323739054,0.011888716179335915,3.901017813815985,2.2428948066329366,0.01711812006594934
9.432464,-0.258967,2.144868,-0.00909,-0.004279,0.017344,0.397582,-0.541531,-0.30223,-0.676262,-5.403689,-76.594959,-114.828157,15.58,3.5248349654789535,1.6766885391025013,-8.932235971265353,-0.00930817694836031,0.0056130575830090545,0.012397650665749932,3.9032993724566776,2.160445010758895,0.01648788390188782
9.491619,-0.288958,2.220683,0.004454,-0.006684,0.012088,0.397615,-0.541549,-0.302281,-0.676206,-5.409544,-76.60079,-114.814774,15.59,3.5260563599603714,1.6796034830962872,-8.929880674687888,-0.008115641940887878,0.004557598985438244,0.012965665768750167,3.905655042889242,2.239403874305169,0.015960696772124517
9.522277,-0.258497,2.161239,0.006677,-0.007516,0.007163,0.397649,-0.541552,-0.302365,-0.676145,-5.403343,-76.607392,-114.81029,15.6,3.5274035542505895,1.682252171781941,-8.928028968795964,-0.0067222479666379596,0.003593211173091462,0.01357311839419886,3.908010773271326,2.1766429918868186,0.015566930564576208
9.531662,-0.270126,2.250898,0.000947,-0.004172,0.007261,0.39766,-0.541561,-0.302412,-0.67611,-5.399082,-76.61205,-114.809371,15.610000000000001,3.5288020748001734,1.6845722635238598,-8.926836363878577,-0.0051438766049960415,0.0027141513031729053,0.014197325212536372,3.910272086971431,2.2670487119336453,0.015342428980264557
