Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z,Quat_q0,Quat_q1,Quat_q2,Quat_q3,Roll,Pitch,Yaw,Time,Acc_X_global,Acc_Y_global,Acc_Z_global,Gyr_X_global,Gyr_Y_global,Gyr_Z_global,Acc_Global_Mag,Acc_Local_Mag,Gyr_Global_Mag
9.590463,-0.021315,2.015821,-0.056543,0.007423,0.014826,0.392383,-0.54578,-0.314225,-0.670389,-1.939999,-78.059704,-117.74584,9.16,3.0093234869938845,1.6861589017234826,-9.131262658000184,-0.0010668724842599227,0.011434381228363688,0.010280784411585022,3.4495158633110203,2.0159336877154463,0.015413559585336425
9.517672,-0.006869,1.996541,-0.040145,0.003458,0.016758,0.392326,-0.545857,-0.314092,-0.670422,-1.983246,-78.059471,-117.720518,9.17,3.0090319220871264,1.6890541184990449,-9.131131419477748,-0.0011202964781608475,0.011787959473583331,0.010133200278792769,3.450677748407975,1.9965528161914474,0.015585018467744865
9.517525,-0.043586,1.997673,-0.037761,0.000928,0.01318,0.392255,-0.545935,-0.313976,-0.670455,-2.016066,-78.06062,-117.705457,9.18,3.009273594720739,1.692333658023182,-9.131011601310512,-0.0011904487997462057,0.01210846682317946,0.009986828649120658,3.4524948628436225,1.9981484315047768,0.015740676085217942
9.516368,-0.113593,2.033821,-0.031908,-0.004401,0.012027,0.392192,-0.546015,-0.313898,-0.670463,-2.042541,-78.064976,-117.692454,9.19,3.010032469671895,1.6958320631951704,-9.1308923295191,-0.0012678665123991976,0.012391999115405578,0.009844340523927596,3.4548721908400424,2.0369907289160647,0.015877032717750473
9.515848,-0.132104,2.051326,-0.022475,0.000883,0.012234,0.392175,-0.546054,-0.313846,-0.670466,-2.065217,-78.065967,-117.67631,9.200000000000001,3.0112674581739687,1.699373661404289,-9.130758216761562,-0.0013420664043165712,0.012635146553842435,0.009710861579602369,3.457687456340167,2.0555753027053036,0.01599215130271312
9.541271,-0.134519,2.017202,-0.010771,-0.006968,0.011068,0.392163,-0.5461,-0.313847,-0.670435,-2.077256,-78.071811,-117.665684,9.21,3.0129131267028773,1.7027833268165962,-9.130591538195668,-0.001402025626085051,0.01283492282385408,0.009593922938092664,3.4607970999674484,2.021682287147266,0.016085530053204657
9.586783,-0.149607,2.138995,-0.008325,-0.009205,0.002667,0.392125,-0.546137,-0.31388,-0.670412,-2.066794,-78.078978,-117.677111,9.22,3.01488177634887,1.7058971325833674,-9.130374740339366,-0.0014367676029995882,0.012988640327513588,0.009503260047704767,3.4640434685951433,2.144220572719607,0.016158002049660815
9.635784,-0.150029,2.139485,-0.005941,-0.00893,0.000232,0.392086,-0.546162,-0.313931,-0.67039,-2.046865,-78.086169,-117.696329,9.23,3.017066917640652,1.7085721116972679,-9.130093020103216,-0.0014360277058968606,0.013093766550761724,0.009450498817460516,3.467262817611513,2.14473885731247,0.016211749626637236
9.589175,-0.117575,2.067498,-0.015356,-0.00584,0.003476,0.39205,-0.546196,-0.31394,-0.67038,-2.042332,-78.091173,-117.703745,9.24,3.0193480619125017,1.710694382062531,-9.129736689575719,-0.001390960067872895,0.013147806816481193,0.00944876832510803,3.47029364575897,2.070838443874606,0.016250502049336542
9.564003,-0.082765,2.100043,-0.012988,-0.001933,0.004179,0.392016,-0.546218,-0.313942,-0.67038,-2.036455,-78.094276,-117.712728,9.25,3.0215966637350857,1.7121850011856878,-9.129303048077686,-0.0012948331567290176,0.013148257811474533,0.009512264245365677,3.47298486558468,2.1016732969407967,0.01627994003227371
9.540183,-0.066407,2.081449,-0.008267,-0.002501,0.002137,0.391989,-0.54623,-0.313965,-0.670375,-2.023911,-78.097563,-117.725846,9.26,3.023682985877629,1.7130031023836532,-9.128797529252722,-0.0011436505414327278,0.013092663599180921,0.009655762720226925,3.475203364964685,2.0825080622292917,0.01630826570765759
9.540793,-0.050186,2.063422,-0.003659,-0.004471,0.007742,0.391989,-0.546248,-0.313994,-0.670347,-2.022604,-78.102046,-117.724696,9.27,3.025483610188656,1.7131461152117173,-9.128233980290638,-0.0009366285407633716,0.01297878414497585,0.009894060374273806,3.4768406186630387,2.064032215029601,0.01634682053474082
9.54186,-0.051831,2.028397,-0.006001,-0.006422,0.006199,0.391973,-0.546276,-0.31402,-0.670321,-2.019709,-78.107531,-117.726972,9.28,3.0268892674327326,1.712647158107732,-9.127634049265696,-0.0006764671681539906,0.012804861186033719,0.010241302326561126,3.477818127141492,2.0290591026803533,0.01641055608951779
9.542004,-0.052535,2.027702,-0.001327,-0.008109,0.006986,0.391971,-0.546301,-0.314066,-0.670281,-2.015357,-78.114113,-117.727568,9.290000000000001,3.0278125912672373,1.711569969818098,-9.127025778279094,-0.0003693660194736797,0.012569944032950149,0.010710162713370183,3.4780915527656178,2.028382441017719,0.016518096427697287
9.542274,-0.018537,2.026145,-0.004777,-0.006142,0.002573,0.391943,-0.546319,-0.314105,-0.670265,-1.999708,-78.11941,-117.742524,9.3,3.028195314467882,1.7100019763966963,-9.126441596176347,-2.4760808772164746e-05,0.012274223851581792,0.011310862288109208,3.4776534648877604,2.0262297948144976,0.016691099123693487
9.54211,-0.087825,2.027453,-0.002388,-0.003071,0.001287,0.391927,-0.54632,-0.314154,-0.670251,-1.979957,-78.12322,-117.759478,9.31,3.028014336399933,1.7080462400721523,-9.125915957175074,0.00034521485803044524,0.011919321652923085,0.012050040847684735,3.4765345934807184,2.029354305643546,0.016952666055665602
9.56632,-0.035708,2.043654,0.001147,-0.005592,-0.001108,0.391913,-0.546315,-0.314227,-0.670228,-1.952362,-78.12817,-117.781734,9.32,3.0272860311610055,1.705813087567231,-9.125482878602343,0.0007265090721547928,0.01150848210299049,0.01292954128667902,3.4748034482799457,2.043965932441145,0.017324722613384406
9.615087,-0.070251,2.045472,-6e-06,-0.002794,-0.001149,0.391896,-0.546306,-0.314289,-0.670216,-1.924556,-78.131865,-117.805524,9.33,3.026068170627168,1.7034121684519359,-9.12517360227523,0.0011041145744975095,0.011046639580363211,0.013945199113193819,3.472564123081528,2.0466780171255565,0.017824586764317613
9.566306,-0.069818,2.044007,6.5e-05,0.000284,-0.004818,0.391875,-0.546277,-0.314358,-0.670219,-1.885986,-78.133508,-117.839692,9.34,3.0244589322742743,1.7009455654469599,-9.125014555333406,0.0014631390739002043,0.010540340854087569,0.015085759344767052,3.469952110566848,2.045199053679861,0.018461302670129957
9.591668,-0.070627,2.010136,-0.001204,-0.001117,0.001638,0.391866,-0.54627,-0.314405,-0.670208,-1.866284,-78.136186,-117.855901,9.35,3.0225926578032425,1.698502396732674,-9.125025732664568,0.0017898963061509872,0.009997526689814977,0.01633205666978957,3.4671280286012958,2.0113763724437557,0.019232533472362753
9.518622,-0.036024,2.007045,-0.003547,-0.003068,9.6e-05,0.391843,-0.546272,-0.31445,-0.6702,-1.844889,-78.139811,-117.875607,9.36,3.020632313963766,1.6961551478109043,-9.125219576097727,0.0020729278724321972,0.009427189966973554,0.017656591657889076,3.464269311356657,2.0073682673094644,0.02012272768814286
9.542506,-0.053152,2.025323,-0.005898,0.001406,0.002842,0.391829,-0.546267,-0.314473,-0.670201,-1.830923,-78.141019,-117.888703,9.370000000000001,3.018758949440107,1.6939577762080051,-9.125600391074414,0.002303869585654278,0.008838939178508578,0.019023615230252516,3.4615601312703363,2.0260203329268442,0.021102904949266397
9.518503,-0.071208,2.007858,-0.011781,-0.000819,0.002545,0.391789,-0.546285,-0.314474,-0.670209,-1.821202,-78.143477,-117.902307,9.38,3.0171587932451693,1.691945466516644,-9.126164317539487,0.0024780865412346994,0.008242503370176095,0.02038979775922672,3.4591800539033626,2.0091202869484945,0.02213195941111812
9.542952,-0.071982,2.008296,-0.010693,-0.003902,0.007405,0.391769,-0.546314,-0.314479,-0.670194,-1.822887,-78.147642,-117.902218,9.39,3.0160089463174424,1.690135786730612,-9.12689984948913,0.0025950181067071524,0.007647218300749678,0.021705512421187054,3.457292140079336,2.0095855871149158,0.023159087550673585
9.56688,-0.089716,2.026322,-0.009489,-0.002785,0.005767,0.39175,-0.546332,-0.314492,-0.670185,-1.818315,-78.150795,-117.907534,9.4,3.015462830413898,1.6885309134546147,-9.127788866733692,0.0026581967933047386,0.0070615346761855,0.022916710411857416,3.4560313550805164,2.0283071287011736,0.024126891599952113
9.616143,-0.108301,2.010579,-0.003631,-0.002518,0.006903,0.39175,-0.546342,-0.31452,-0.670164,-1.814463,-78.154176,-117.908969,9.41,3.01563664592377,1.6871205531897693,-9.128808098580555,0.002674932123281503,0.006492588227298648,0.023967314164073404,3.455494196382584,2.013493735237833,0.024974809548679523
9.615204,-0.108328,2.045011,-0.003645,0.001111,0.010043,0.391767,-0.546344,-0.31453,-0.670148,-1.818977,-78.155143,-117.901932,9.42,3.0165980451241365,1.6858851861725308,-9.12993088819451,0.0026556799658415432,0.005945868181060585,0.024802008764476094,3.455730404242025,2.047878156948064,0.025642652422490735
9.586447,-0.088215,2.199893,-0.012927,0.013988,0.009097,0.391775,-0.54632,-0.314489,-0.670182,-1.825006,-78.149031,-117.898713,9.43,3.018358062907223,1.684799292016342,-9.131129083313919,0.0026131466896788355,0.005425015020226986,0.025369274768776193,3.4567374864597125,2.2016609860907286,0.026074114095883148
9.590537,-0.041464,2.045099,-0.010525,0.022644,0.010113,0.391804,-0.546267,-0.31443,-0.670235,-1.833176,-78.137858,-117.892676,9.44,3.020867089962042,1.683834275273963,-9.132374861360017,0.002561202898615077,0.004931770096328924,0.025624479280713822,3.458458593333615,2.045519294237285,0.026220145975540458
9.544378,-0.097228,1.926523,-0.003482,0.024861,0.011603,0.391864,-0.546193,-0.314391,-0.670279,-1.83966,-78.125474,-117.883461,9.450000000000001,3.0240153558966396,1.68296088795593,-9.133642315929734,0.0025137003045151763,0.004466088920133193,0.025532827113558167,3.4607840474505327,1.928974897066574,0.026042079407649216
9.517073,-0.113449,2.014465,0.009326,0.015885,0.014446,0.391954,-0.546127,-0.314404,-0.670274,-1.84781,-78.117932,-117.865155,9.46,3.0276380421591145,1.68215104076618,-9.134908684940623,0.0024832942827600095,0.004026417807864155,0.025071970616041432,3.4635565880002335,2.0176570352331935,0.025514358730525037
9.562646,-0.112065,2.120795,0.009367,0.014213,0.010467,0.392028,-0.546061,-0.314433,-0.670271,-1.844754,-78.111666,-117.858166,9.47,3.031524790534616,1.6813789980403417,-9.13615517216145,0.0024803714785319522,0.0036101215278573654,0.024234086151085528,3.4665801434089323,2.1237537513209954,0.02462673652142422
9.515061,-0.096616,2.06865,0.010573,0.015329,0.008831,0.3921,-0.545988,-0.314464,-0.670274,-1.837576,-78.104638,-117.8552,9.48,3.035433029603672,1.6806220461900305,-9.137367380411217,0.0025121662865072564,0.0032140389832561143,0.02302724777246952,3.4696317008219895,2.0709049891185254,0.023385789830827956
9.51473,-0.097204,2.070142,0.001222,0.015912,0.006108,0.392139,-0.545926,-0.314474,-0.670297,-1.827189,-78.097479,-117.860471,9.49,3.0391042262617587,1.679860788291483,-9.138535416293545,0.002582125163080553,0.00283513513746471,0.021475963588510394,3.472475596188023,2.072422861720069,0.02181564515801733
9.539029,-0.063657,2.071193,-0.005942,0.009492,0.011113,0.392164,-0.545908,-0.314455,-0.670306,-1.836019,-78.093736,-117.850887,9.5,3.042281907698687,1.6790792332930546,-9.13965373372374,0.002689549314789852,0.0024712095891847898,0.019620785577227292,3.4748793184205335,2.072171000882408,0.019957850060011374
9.537865,-0.063926,2.106463,-0.005949,0.0067,0.009962,0.392183,-0.545897,-0.314448,-0.670307,-1.841012,-78.091782,-117.84464,9.51,3.0447301231026693,1.6782648229431998,-9.140720760935212,0.0028295204554995694,0.002121614299668508,0.017516956912968795,3.4766297384762397,2.10743277564078,0.017870400463768393
9.53926,-0.049034,2.055066,-0.001242,0.009759,0.011062,0.392226,-0.545865,-0.314449,-0.670307,-1.846111,-78.087741,-117.835151,9.52,3.0462509500561468,1.6774084942523657,-9.141738318116237,0.002993094931785276,0.0017879246251037019,0.015232120532798344,3.4775485772750847,2.0556508938805735,0.0156260291712715
9.514668,-0.049996,2.05521,0.00343,0.008069,0.01185,0.392279,-0.545834,-0.314466,-0.670294,-1.850729,-78.084967,-117.823795,9.53,3.0466997070870994,1.6765048308325774,-9.142710799876868,0.003167739363909555,0.0014745002451987087,0.01284317736950747,3.4775059385958764,2.0558180231032126,0.01330999356105712
9.562687,-0.06796,2.075198,0.012857,0.01056,0.010909,0.39236,-0.54577,-0.314514,-0.670276,-1.846605,-78.08041,-117.8155,9.540000000000001,3.045996701591079,1.6755523228601854,-9.143644085552559,0.0033379746616688656,0.0011888684442742997,0.010432449772369387,3.476430855453031,2.0763105020213137,0.011017780687268405
9.56289,-0.086332,2.059302,0.009356,0.008618,0.008172,0.392417,-0.54572,-0.31456,-0.670262,-1.837798,-78.07739,-117.814394,9.55,3.0441346002404748,1.6745537325065594,-9.144544160087074,0.003486192715218713,0.0009418645617508106,0.008083369612222007,3.4743180147235924,2.0611108513197443,0.008853333428043939
9.561697,-0.086251,2.094645,-6.3e-05,0.008917,0.010264,0.392459,-0.545689,-0.314567,-0.670259,-1.840837,-78.073929,-117.806477,9.56,3.0411808317982967,1.6735165437803499,-9.145415477237586,0.0035936091260792436,0.0007474755833220651,0.005875962976250975,3.4712301096302887,2.0964200225684735,0.006928180655624888
9.561047,-0.069795,2.112516,-0.005951,0.013113,0.014255,0.392502,-0.545663,-0.314536,-0.670269,-1.856894,-78.068223,-117.788922,9.57,3.0372747949840724,1.672453456296975,-9.146259163911758,0.0036413142255567253,0.0006223534144024614,0.0038824349166141615,3.4672955950892383,2.1136686571648355,0.0053590851778456535
9.588584,-0.091793,1.99428,-0.010641,0.015634,0.015458,0.392544,-0.545636,-0.314483,-0.670292,-1.878411,-78.060704,-117.767999,9.58,3.032620023497946,1.6713828584519683,-9.14707123347335,0.0036113820195828616,0.0005849929702676846,0.0021631616640579317,3.4627019603840807,1.9963914128369218,0.004250125321855683
9.537064,-0.073987,2.079882,-0.003711,0.010016,0.02031,0.392609,-0.545625,-0.31445,-0.670278,-1.909818,-78.056653,-117.733441,9.59,3.0274718336378883,1.6703291895718033,-9.147841030583074,0.0034879920236473845,0.0006546037622955586,0.0007633725288307746,3.4576849632386053,2.08119754230419,0.003630059511965715
9.512988,-0.058978,2.062736,-0.010657,0.016462,0.017451,0.392663,-0.545596,-0.314392,-0.670297,-1.936716,-78.048532,-117.706352,9.6,3.022121321507308,1.669323079879119,-9.148550157058912,0.003258512516946791,0.0008497382559099996,-0.0002892464874809279,3.4525145657804526,2.063578980843719,0.003379884976915033
9.537477,-0.078197,2.04807,-0.001178,0.013661,0.00939,0.392703,-0.545551,-0.31439,-0.670311,-1.93675,-78.0426,-117.702378,9.61,3.016876857073221,1.6684011483737176,-9.149172118138885,0.0029144868055994673,0.001186772010748136,-0.000985862899150537,3.4474785514399846,2.0495622692928848,0.003297663839967631
9.53744,-0.044777,2.048374,-0.001257,0.010579,0.013058,0.392756,-0.54552,-0.314383,-0.670308,-1.948042,-78.038097,-117.686444,9.620000000000001,3.012044411721209,1.6676053454977717,-9.149672877437332,0.002452458746749241,0.0016783558686755775,-0.001336634182175749,3.4428649590876645,2.0488633491780264,0.003258530844320066
9.537632,-0.063639,2.032518,-0.001236,0.009745,0.011068,0.392796,-0.545491,-0.314384,-0.670309,-1.952995,-78.034374,-117.677476,9.63,3.0079081323145753,1.666981750729136,-9.150012418619028,0.0018745725570061334,0.0023319758072045957,-0.0013696628779783344,3.4389445313508813,2.0335140379758876,0.003290609341167671
9.536802,-0.0815,2.051082,-5.9e-05,0.008905,0.01027,0.392836,-0.545459,-0.314392,-0.670308,-1.954654,-78.030854,-117.671105,9.64,3.0047125298527684,1.6665787755016068,-9.150147291088107,0.0011888869450967484,0.0031487583897189027,-0.001128841656548753,3.4359543364262946,2.052700567721459,0.0035499880352765118
9.586032,-0.065946,2.035829,0.001129,0.010854,0.010625,0.392882,-0.545421,-0.314399,-0.670308,-1.956947,-78.026505,-117.663471,9.65,3.0026474922508397,1.666444778171504,-9.150033982592799,0.00040935597587832506,0.004122646872136344,-0.0006707340472564313,3.4340835984896074,2.036896804493787,0.004196864747579062
9.536575,-0.048964,2.052303,0.002318,0.012802,0.01098,0.392936,-0.545375,-0.314402,-0.670312,-1.960464,-78.020899,-117.654195,9.66,3.0018370796704805,1.6666251654248596,-9.149632836676611,-0.0004445513361774066,0.005240044869547844,-6.070273870971751e-05,3.4334625809686696,2.0528870103113324,0.005259218663248245
9.584834,-0.084564,2.056056,-0.001093,0.016734,0.005725,0.39297,-0.545314,-0.314404,-0.670341,-1.95026,-78.013279,-117.660637,9.67,3.002332747416633,1.6671591249476034,-9.148912140840489,-0.0013485952113565093,0.006479983686668041,0.000631449264291116,3.434155132504408,2.057794291281808,0.006648881544812739
9.60844,-0.067842,2.075408,0.001214,0.020337,0.011257,0.39303,-0.545248,-0.314385,-0.670368,-1.954866,-78.003399,-117.651503,9.68,3.0041112995461376,1.6680761975921736,-9.147851969202701,-0.0022748466655832973,0.007814821096910477,0.0013360236802754328,3.4361552498445627,2.076516530978745,0.008248109807882606
9.584694,-0.069602,2.041999,-0.00583,0.01813,0.009756,0.393066,-0.545198,-0.314357,-0.670401,-1.958117,-77.994901,-117.646965,9.69,3.0070775380928376,1.669392945638562,-9.146447378136653,-0.0031930512122829474,0.009211429994303312,0.0019878434383545753,3.4393877546810967,2.0431848556616212,0.009949750756658262
9.558817,-0.069654,2.077605,-0.006975,0.020921,0.009717,0.393107,-0.545141,-0.314317,-0.670442,-1.96391,-77.984682,-117.640492,9.700000000000001,3.0110712645402713,1.671110001851593,-9.144710621000398,-0.004072194614711467,0.010632791330971988,0.002530236232618295,3.4437129378664215,2.0787722856871556,0.011663666484469305
9.534636,-0.053641,2.061176,-0.003432,0.02119,0.008478,0.39315,-0.545074,-0.314295,-0.670482,-1.962057,-77.974456,-117.639767,9.71,3.01587803100058,1.6732097887575823,-9.142672156265418,-0.00488217311218692,0.012039872196645481,0.0029183153049123288,3.4489348058590683,2.0618738709865356,0.01331580643550376
9.557926,-0.071558,2.081637,-0.002274,0.02118,0.009673,0.393197,-0.545008,-0.314269,-0.670521,-1.962903,-77.96402,-117.636325,9.72,3.021242840119258,1.6756551768325565,-9.140380353906519,-0.005595462402829181,0.013393649905752592,0.003121343977205343,3.454812378497221,2.082866569690195,0.014847284112704836
9.533079,-0.072417,2.082869,-0.006972,0.020914,0.009719,0.393234,-0.54495,-0.314232,-0.670563,-1.966434,-77.953927,-117.632169,9.73,3.0268858591486474,1.6783893031914958,-9.137899936291603,-0.0061886810220085145,0.01465713740541432,0.003124044046495452,3.461073338919833,2.084127513625306,0.016213916890061072
9.485176,-0.03936,2.048049,-0.009252,0.022882,0.006495,0.393261,-0.544882,-0.314194,-0.670621,-1.962053,-77.942397,-117.636862,9.74,3.0325191429916787,1.6813367003238597,-9.135309300625202,-0.006643953213669833,0.01579727301928151,0.002926792377658357,3.46742922818432,2.0484271810345125,0.017385685570982592
9.556823,-0.03996,2.086967,-0.012826,0.020652,0.008572,0.393278,-0.544835,-0.31414,-0.670674,-1.965881,-77.932477,-117.635832,9.75,3.037863348572578,1.6844057920682896,-9.132696944565906,-0.006949991730093368,0.016786555824621952,0.002544736835627677,3.473591311158208,2.0873495300713296,0.018345749563975732
9.532014,-0.040771,2.088025,-0.008137,0.018128,0.007375,0.3933,-0.544784,-0.31411,-0.670716,-1.964074,-77.923759,-117.637945,9.76,3.042663463747619,1.6874927086981455,-9.130157249892463,-0.007102839921902471,0.017604333447468434,0.002005943779222699,3.479286219260218,2.088423011524725,0.01908891567196077
9.532086,-0.059266,2.072782,-0.008149,0.015342,0.00622,0.393313,-0.544743,-0.314089,-0.670752,-1.959416,-77.916926,-117.642852,9.77,3.046702663218959,1.6904862635797038,-9.127785877233872,-0.007106233135972284,0.018237678368102653,0.0013487575832151935,3.4842705011834494,2.0736291081772555,0.019619648535573474
9.48343,-0.077257,2.055621,-0.012839,0.011463,0.003117,0.393298,-0.544718,-0.314066,-0.670791,-1.950429,-77.912205,-117.655116,9.78,3.04981353575744,1.6932738300708903,-9.125675001838163,-0.006971560525226636,0.018681818983533008,0.0006186030574383381,3.488343283923221,2.0570722738129548,0.019949829233180536
9.530574,-0.111996,2.093699,-0.014036,0.013128,0.005907,0.393291,-0.544695,-0.314031,-0.670831,-1.948521,-77.906645,-117.660661,9.790000000000001,3.0518860951650564,1.6957477690124967,-9.123908592442676,-0.006717428930333456,0.018940120293589414,-0.00013550870316243448,3.49135636020912,2.0966923013682766,0.020096526336119663
9.506645,-0.095862,2.076247,-0.012925,0.00838,0.006784,0.393284,-0.544685,-0.314006,-0.670855,-1.948747,-77.903536,-117.663268,9.8,3.0528721858982943,1.6978119926125592,-9.12255791518661,-0.006368849645833144,0.019023634419746742,-0.0008645027212547742,3.4932211704514873,2.0784588348228117,0.020080046745524743
9.530865,-0.096908,2.077837,-0.01408,0.008387,0.00559,0.393268,-0.544677,-0.313981,-0.670882,-1.946449,-77.900698,-117.669237,9.81,3.052786116858592,1.699388214508493,-9.12167743637218,-0.0059560858890327275,0.018950262153248115,-0.0015225360376051424,3.4939123313121243,2.0800956129546067,0.019922487565064987
9.52988,-0.062572,2.112074,-0.015357,0.003358,0.008897,0.393247,-0.544697,-0.313946,-0.670895,-1.955294,-77.90059,-117.665684,9.82,3.0517015946265817,1.7004214298514964,-9.121301297423603,-0.005513213268071006,0.018743583026426643,-0.0020698448840087646,3.4934675698716067,2.1130006712398366,0.01964692553687829
9.554123,-0.063675,2.113566,-0.017533,0.011192,0.003164,0.393219,-0.544683,-0.31391,-0.67094,-1.948242,-77.896192,-117.678538,9.83,3.0497452667560414,1.700884194381721,-9.121440534903488,-0.00507645752177653,0.018431423422231513,-0.002474968381036599,3.4919841401126717,2.114524944752603,0.01927727311699237
9.579423,-0.065374,2.080952,-0.010523,0.011438,0.005511,0.393215,-0.544661,-0.313885,-0.670971,-1.945595,-77.89158,-117.683581,9.84,3.047087407694608,1.7007793301188123,-9.12208121231918,-0.004682383478578341,0.018044240858961585,-0.0027162314489070365,3.4896120128017736,2.0819786228921755,0.01883871695473749
9.603577,-0.066021,2.082884,-0.005748,0.012,0.000648,0.393211,-0.544617,-0.313895,-0.671005,-1.92502,-77.886767,-117.703361,9.85,3.0439304620763044,1.7001407802847366,-9.123183616820581,-0.004366016719903425,0.017613408614144555,-0.002782431808979906,3.486544325079384,2.083930068379695,0.01835854547013246
9.578465,-0.048371,2.100201,-0.00689,0.01479,0.000611,0.393214,-0.544561,-0.313897,-0.671047,-1.904722,-77.879987,-117.722679,9.86,3.0404962817161474,1.6990324666082817,-9.12468265296026,-0.0041589849751399385,0.017169488579695667,-0.0026727380231036492,3.483005736676117,2.1007579570340797,0.017867065306084368
9.578322,-0.100834,2.085456,-0.005768,0.012826,0.002642,0.393218,-0.544517,-0.313899,-0.671079,-1.889437,-77.874661,-117.737061,9.870000000000001,3.0370129404136152,1.6975451596300515,-9.126489537512144,-0.004087769940332689,0.016740581368606667,-0.0023958633234914153,3.479239452699853,2.0878922921194953,0.01739819211035674
9.553176,-0.083241,2.102896,-0.006855,0.016742,-0.000224,0.393219,-0.544457,-0.313897,-0.671129,-1.86794,-77.866916,-117.758224,9.88,3.033701982662931,1.6957915395841916,-9.128494862183972,-0.004172161820597887,0.016350840502812984,-0.001968630284210963,3.475493729722199,2.104542860313612,0.016989185519076445
9.553276,-0.101296,2.087564,-0.009297,0.015331,0.005037,0.393226,-0.544415,-0.313876,-0.671169,-1.860869,-77.860109,-117.766273,9.89,3.03076686764373,1.6938997796422601,-9.130573040250043,-0.004424007575933662,0.016019231171976442,-0.0014140815599284948,3.4720086793496185,2.0900201754318064,0.01667894592086892
9.529274,-0.084927,2.070587,-0.011628,0.016174,0.004641,0.393231,-0.544373,-0.313846,-0.671214,-1.855098,-77.852587,-117.773887,9.9,3.0283832255747574,1.6920061045180728,-9.13258808154767,-0.004846338022609024,0.015758602994245727,-0.0007593194429069207,3.469004124913805,2.0723279469953595,0.01650445777891576
9.527758,-0.08478,2.106615,-0.012783,0.016181,0.003447,0.393223,-0.544333,-0.313816,-0.671265,-1.845738,-77.845322,-117.78632,9.91,3.0266913704637797,1.6902468522728311,-9.134400541868247,-0.005432946841654183,0.015575130460330865,-3.3269295809138424e-05,3.4666691612638965,2.108320280845631,0.016495535974517778
9.504944,-0.069008,2.055134,-0.01276,0.015352,0.001454,0.393203,-0.544296,-0.313786,-0.671321,-1.832141,-77.838503,-117.804274,9.92,3.0257913309930164,1.688750590355357,-9.135875368257514,-0.006168474965923849,0.015468155037402672,0.0007354429924935325,3.46515392661539,2.056292260847178,0.016668976575109906
9.504656,-0.069444,2.056452,-0.010463,0.012552,0.002687,0.393194,-0.544263,-0.313773,-0.67136,-1.819769,-77.833329,-117.81843,9.93,3.0257404840994044,1.6876308104838702,-9.13689022273269,-0.007029026686349642,0.015430440489974526,0.0015203319315723466,3.464563930657442,2.057624187610556,0.017024015949658272
9.528038,-0.086879,2.076184,-0.003398,0.013927,0.00221,0.393203,-0.544208,-0.31378,-0.671394,-1.801315,-77.827098,-117.834917,9.94,3.026553712037459,1.6869796587907215,-9.137343735245782,-0.007983310429657976,0.01544882919498182,0.002298482408887951,3.464957105220984,2.0780009534398682,0.01754088339554128
9.478555,-0.06902,2.092424,0.002428,0.008623,0.001047,0.393217,-0.54416,-0.313822,-0.671405,-1.777558,-77.824202,-117.853164,9.950000000000001,3.0282058577360402,1.686863059263155,-9.137163039236976,-0.008994260045283765,0.015505263260448907,0.0030514889585268597,3.4663435631127966,2.0935620258726515,0.01818299995605857
9.503256,-0.0869,2.077083,-0.002283,0.005577,-7.2e-05,0.393211,-0.54413,-0.313855,-0.671418,-1.755306,-77.822916,-117.872854,9.96,3.030636128976518,1.6873174725216913,-9.136309904916967,-0.010021054934252713,0.015578111127621514,0.0037658789725589963,3.468687878627127,2.078900045430035,0.018901876434253766
9.526785,-0.104103,2.096119,-0.008157,0.006146,0.000765,0.393192,-0.544111,-0.313867,-0.671439,-1.737081,-77.82144,-117.891647,9.97,3.0337540052934235,1.6883484102635404,-9.134784823743857,-0.011021423025459203,0.015643719212229578,0.004433046477310727,3.47191355293782,2.0987025269842317,0.0196430551943225
9.526923,-0.070025,2.096053,-0.010532,0.008641,0.004356,0.393187,-0.544089,-0.313859,-0.671464,-1.729016,-77.818081,-117.900763,9.98,3.037446140642424,1.689930709002394,-9.13262851768663,-0.011954082805098475,0.015678090525425476,0.005048766006634231,3.4759092132178724,2.097222372433119,0.020351723672070936
9.551927,-0.053827,2.079927,-0.010523,0.005035,0.001202,0.393161,-0.544078,-0.313864,-0.671485,-1.713406,-77.817232,-117.918269,9.99,3.0415837372382915,1.6920104641050595,-9.129920540830687,-0.01278116227654374,0.015658579863019252,0.005612385710339297,3.480536027866034,2.080623385252122,0.020977323609734335
9.526207,-0.053391,2.114081,-0.008236,0.005842,0.005588,0.393154,-0.544068,-0.31386,-0.6715,-1.707937,-77.81564,-117.924669,10.0,3.0460298941878383,1.6945084424247319,-9.126774889750413,-0.01347042635568176,0.015565489845227513,0.006125814260755164,3.4856358068126774,2.1147550859241364,0.021477021690239035
9.551653,-0.054915,2.081156,-0.001136,0.009171,0.004279,0.39317,-0.54403,-0.313881,-0.671512,-1.694788,-77.812368,-117.934155,10.01,3.050646503566329,1.6973247309066322,-9.123332817145387,-0.013997151613993902,0.015383455402574788,0.0065924194147886405,3.491039291080629,2.0818803888698794,0.02181813344831821
